sku_name,cloud,tier,product_type,sku_region,region,usage_unit,price_per_dbu,currency_code,pricing_type,fetched_at
JOBS_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,PREMIUM,,,australia-southeast1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,PREMIUM,,,australia-southeast1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,PREMIUM,,,australia-southeast1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,PREMIUM,,,australia-southeast1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,PREMIUM,,,australia-southeast1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.39,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.83,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,PREMIUM,,,australia-southeast1,DBU,0.088,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,PREMIUM,,,australia-southeast1,DBU,0.85,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,PREMIUM,,,australia-southeast1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,PREMIUM,,,australia-southeast1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,PREMIUM,,,australia-southeast1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,australia-southeast1,DBU,0.5,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,PREMIUM,,,australia-southeast1,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,ENTERPRISE,,,europe-west1,DBU,0.084,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,ENTERPRISE,,,europe-west1,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west1,DBU,0.572,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,ENTERPRISE,,,europe-west1,DBU,0.023,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.39,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,PREMIUM,,,europe-west1,DBU,0.082,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,PREMIUM,,,europe-west1,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,PREMIUM,,,europe-west1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,PREMIUM,,,europe-west1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,PREMIUM,,,europe-west1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west1,DBU,0.44,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,PREMIUM,,,europe-west1,DBU,0.023,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,ENTERPRISE,,,europe-west2,DBU,0.081,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,ENTERPRISE,,,europe-west2,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west2,DBU,0.598,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,ENTERPRISE,,,europe-west2,DBU,0.024,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west2,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.39,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,PREMIUM,,,europe-west2,DBU,0.081,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,PREMIUM,,,europe-west2,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,PREMIUM,,,europe-west2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,PREMIUM,,,europe-west2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,PREMIUM,,,europe-west2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west2,DBU,0.46,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,PREMIUM,,,europe-west2,DBU,0.024,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west3,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,europe-west3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,ENTERPRISE,,,europe-west3,DBU,0.084,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,ENTERPRISE,,,europe-west3,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,ENTERPRISE,,,europe-west3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,europe-west3,DBU,0.63,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,ENTERPRISE,,,europe-west3,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west3,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west3,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,PREMIUM,,,europe-west3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.39,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,GCP,PREMIUM,,,europe-west3,DBU,0.084,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,GCP,PREMIUM,,,europe-west3,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,PREMIUM,,,europe-west3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,PREMIUM,,,europe-west3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,PREMIUM,,,europe-west3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,europe-west3,DBU,0.47,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,PREMIUM,,,europe-west3,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,me-central2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,me-central2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,me-central2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,me-central2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,me-central2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.59,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,1.14,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,ENTERPRISE,,,me-central2,DBU,1.16,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,ENTERPRISE,,,me-central2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,ENTERPRISE,,,me-central2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,ENTERPRISE,,,me-central2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,ENTERPRISE,,,me-central2,DBU,0.03,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,PREMIUM,,,me-central2,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,PREMIUM,,,me-central2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,PREMIUM,,,me-central2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,PREMIUM,,,me-central2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),GCP,PREMIUM,,,me-central2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.46,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.9,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,GCP,PREMIUM,,,me-central2,DBU,1.16,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,GCP,PREMIUM,,,me-central2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,GCP,PREMIUM,,,me-central2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,GCP,PREMIUM,,,me-central2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,GCP,PREMIUM,,,me-central2,DBU,0.03,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),GCP,ENTERPRISE,,,northamerica-northeast1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
